,link,titles,abstracts
64,https://www.sciencedirect.com/science/article/pii/S0012825222001052,Learning from natural sediments to tackle microplastics challenges: A multidisciplinary perspective,"Although the study of microplastics in the aquatic environment incorporates a diversity of research fields, it is still in its infancy in many aspects while comparable topics have been studied in other disciplines for decades. In particular, extensive research in sedimentology can provide valuable insights to guide future microplastics research. To advance our understanding of the comparability of natural sediments with microplastics, we take an interdisciplinary look at the existing literature describing particle properties, transport processes, sampling techniques and ecotoxicology. Based on our analysis, we define seven research goals that are essential to improve our understanding of microplastics and can be tackled by learning from natural sediment research, and identify relevant tasks to achieve each goal. These goals address (1) the description of microplastic particles, (2) the interaction of microplastics with environmental substances, (3) the vertical distribution of microplastics, (4) the erosion and deposition behaviour of microplastics, (5) the impact of biota on microplastic transport, (6) the sampling methods and (7) the microplastic toxicity. When describing microplastic particles, we should specifically draw from the knowledge of natural sediments, for example by using shape factors or applying methods for determining the principal dimensions of non-spherical particles. Sediment transport offers many fundamentals that are transferable to microplastic transport, and could be usefully applied. However, major knowledge gaps still exist in understanding the role of transport modes, the influence of biota on microplastic transport, and the importance and implementation of the dynamic behaviour of microplastics as a result of time-dependent changes in particle properties in numerical models. We give an overview of available sampling methods from sedimentology and discuss their suitability for microplastic sampling, which can be used for creating standardised guidelines for future application with microplastics. In order to comprehensively assess the ecotoxicology of microplastics, a distinction must be made between the effects of the polymers themselves, their physical form, the plastic-associated chemicals and the attached pollutants. This review highlights areas where we can rely on understanding and techniques from sediment research - and areas where we need new, microplastic-specific knowledge - and synthesize recommendations to guide future, interdisciplinary microplastic research."
65,https://www.sciencedirect.com/science/article/pii/0079661196000031,Multivariate analysis of the surface circulation in the Balearic Sea,"This study gives a comprehensive view of the regional surface circulation of the Balearic Sea in early summer. Its spatial variability and dynamics are described from a multivariate analysis of AXBT, CTD and ADCP data collected during the mesoscale experiment FE-91 (May 22 – June 2, 1991). The results provide evidence of two energetic frontal jets that drive the circulation over the slopes: the southward Continental current (0.9Sv) and the northward Balearic current (0.5Sv). In the southern Balearic basin, to the north of the Ibiza sill, the analyses show that the slope circulation is drastically modified by a wide pool (≈70km) of Winter Intermediate Waters (WIW). In this region, both the Continental and Balearic currents leave the slopes and merge offshore. As a result, the Continental current veers cyclonically to the north and flows along the insular slope. Numerous mesoscale structures (eddies, meanders and filaments) are found in the centre of the basin, directly related to instabilities of the frontal jets often induced by sharp topographic irregularities and subsurface eddies, and involving significant offshore transport of slope waters. Assuming stationarity of the velocity field, a Lagrangian integration is performed to establish the trajectories and time scales associated with the analysed velocity field. The calculations indicate that a drifter released in the core of the Continental current at 22m depth drifts cyclonically around the Balearic basin and reaches the north of Mallorca in less than 40 days. This is consistent with data from an <em>in situ</em> surface drifter deployed in June 1993, and suggests that the velocity field obtained from FE-91 data is representative of the summer circulation of the Balearic Sea. All these results are discussed in the perspective of the general circulation of the Western Mediterranean."
66,https://www.sciencedirect.com/science/article/pii/S0079661101000714,Short-term variations of the partial pressure of CO<sub>2</sub> in surface waters of the Galician upwelling system,"The partial pressure of CO<sub>2</sub> (pCO<sub>2</sub>) and dissolved oxygen saturation level (%O<sub>2</sub>) were monitored continuously during a cruise in August 1998, which sampled surface waters off the Galician coast. Data are presented from two Lagrangian experiments carried out in an upwelling on the continental shelf and in the core of an offshore filament. The data show that daily variations in surface pCO<sub>2</sub> and oxygen (%O<sub>2</sub>) were controlled by the diurnal cycle of primary production/respiration, temperature variations and air–sea exchange. Data obtained during various cross-shelf and cross-filament transects are also discussed and give an insight into the processes controlling large-scale variations of pCO<sub>2</sub> and %O<sub>2</sub> in the Galician upwelling system. These data suggest that upwelling filaments are an important feature of the inorganic carbon cycle of upwelling systems. However more field data in the various eastern boundary current systems worldwide are needed."
67,https://www.sciencedirect.com/science/article/pii/S1001605816606765,On the modeling of viscous incompressible flows with smoothed particle hydro-dynamics,"Smoothed particle hydrodynamics (SPH) is a Lagrangian, meshfree particle method and has been widely applied to different areas in engineering and science. Since its original extension to modeling free surface flows by Monaghan in 1994, SPH has been gradually developed into an attractive approach for modeling viscous incompressible fluid flows. This paper presents an overview on the recent progresses of SPH in modeling viscous incompressible flows in four major aspects which are closely related to the computational accuracy of SPH simulations. The advantages and disadvantages of different SPH particle approximation schemes, pressure field solution approaches, solid boundary treatment algorithms and particle adapting algorithms are described and analyzed. Some new perspectives and future trends in SPH modeling of viscous incompressible flows are discussed."
68,https://www.sciencedirect.com/science/article/pii/007966119190009B,A univariate statistical interpolation scheme for subsurface thermal analyses in the tropical oceans,"A scheme for real-time objective analysis and quality control of ocean temperature data using statistical interpolation is presented. The data base comprises BATHY and TESAC message summaries of XBT profiles collected in real-time under the ship-of-opportunity program, as well as directly recorded data which are collected and archived some time after the observation time. The subsurface temperature observations, spread irregularly in time and space and of mixed quality, are first verified against climatology and other observations before interpolation onto a regular grid. The analysis procedure is based on univariate statistical interpolation techniques which are in standard use throughout the meteorological community."
69,https://www.sciencedirect.com/science/article/pii/S0094576515303441,On small satellites for oceanography: A survey,"The recent explosive growth of small satellite operations driven primarily from an academic or pedagogical need, has demonstrated the viability of commercial-off-the-shelf technologies in space. They have also leveraged and shown the need for development of compatible sensors primarily aimed for Earth observation tasks including monitoring terrestrial domains, communications and engineering tests. However, one domain that these platforms have not yet made substantial inroads into, is in the ocean sciences. Remote sensing has long been within the repertoire of tools for oceanographers to study dynamic large scale physical phenomena, such as gyres and fronts, bio-geochemical process transport, primary productivity and process studies in the coastal ocean. We argue that the time has come for micro and nano-satellites (with mass smaller than 100<!-- --> <!-- -->kg and 2–3 year development times) designed, built, tested and flown by academic departments, for coordinated observations with robotic assets <em>in situ</em>. We do so primarily by surveying SmallSat missions oriented towards ocean observations in the recent past, and in doing so, we update the current knowledge about what is feasible in the rapidly evolving field of platforms and sensors for this domain. We conclude by proposing a set of candidate ocean observing missions with an emphasis on radar-based observations, with a focus on Synthetic Aperture Radar."
70,https://www.sciencedirect.com/science/article/pii/S1364032115000477,State of the art in numerical modelling of Pelton turbines,"Pelton turbine (or Pelton wheel) is among the most efficient impulse turbines and has retained its existence in hydropower for well over a century. However unlike in the development of the reaction turbines, where Computational Fluid Dynamics (CFD) have been successfully applied for more than 20 years now, up until recently it was not feasible to perform CFD analysis of Pelton turbines due to the nature of the flow which is much more complex than in the reaction turbines. The recent developments in CFD models and tools together with the continuous increase in computational resource are bringing the CFD modelling up to a level suitable for industrial applications in development of Pelton turbines. Current published research in the field worldwide can be divided into two distinct branches of CFD models: the Eulerian specification of flow field, which tends to be more accurate, but also more computationally expensive, and the Lagrangian specification which is known to be less computationally demanding, however to date it cannot compete with Eulerian specification in terms of accuracy. This review paper is aiming at establishing the state of the art in numerical modelling of Pelton Turbines and would serve as guidance when choosing the optimum CFD modelling methodology and software available."
71,https://www.sciencedirect.com/science/article/pii/S0012825219302521,The Zanclean megaflood of the Mediterranean – Searching for independent evidence,"About six million years ago, the Mediterranean Sea underwent a period of isolation from the ocean and widespread salt deposition known as the Messinian Salinity Crisis (MSC), allegedly leading to a kilometer-scale level drawdown by evaporation. One of the competing scenarios proposed for the termination of this environmental crisis 5.3 million years ago consists of a megaflooding event refilling the Mediterranean Sea through the Strait of Gibraltar: the Zanclean flood. The main evidence supporting this hypothesis is a nearly 390 km long and several hundred meters deep erosion channel extending from the Gulf of Cádiz (Atlantic Ocean) to the Algerian Basin (Western Mediterranean), implying the excavation of ca. 1000 km<sup>3</sup> of Miocene sediment and bedrock. Based on the understanding obtained from Pleistocene onshore megaflooding events and using ad-hoc hydrodynamic modeling, here we explore two predictions of the Zanclean outburst flood hypothesis: 1) The formation of similar erosion features at sills communicating sub-basins within the Mediterranean Sea, specifically at the Sicily Sill; and 2) the accumulation of the eroded materials as megaflood deposits in areas of low flow energy. Recent data show a 6-km-wide amphitheater-shaped canyon preserved at the Malta Escarpment that may represent the erosional expression of the Zanclean flood after filling the western Mediterranean and spilling into the Eastern Basin. Next to that canyon, a ~1600 km<sup>3</sup> accumulation of chaotic, seismically transparent sediment has been found in the Ionian Sea, compatible in age and facies with megaflood deposits. Another candidate megaflood deposit has been identified in the Alborán Sea in the form of elongated sedimentary bodies that parallel the flooding channel and are seismically characterized by chaotic and discontinuous stratified reflections, that we interpret as equivalent to gravel and boulder megabars described in terrestrial megaflood settings."
72,https://www.sciencedirect.com/science/article/pii/S0048969720375604,A comprehensive review of plume source detection using unmanned vehicles for environmental sensing,"Local meteorological conditions including wind speed and turbulence significantly influence the dispersion of pollutant plumes, introducing severe difficulties in predicting its trajectory, potential evacuation sites, and ultimately containment efforts. Ongoing developments in estimating rapid contaminant dispersion include the combined use of local meteorological data along with plume-source localization and identification via autonomous data-driven mobile-sensing robotic/vehicular platforms. With a vast number of available environmental-sensing mobile platforms, contaminant dispersion scenarios, and source-finding algorithms, selection of the ideal configuration for autonomous source localization involves a great deal of opportunity alongside uncertainty. This paper aims to review the significant developments of unmanned ground-based mobile sensing network configurations and autonomous data acquisition strategies commonly used for the task of gaseous plume source localization."
73,https://www.sciencedirect.com/science/article/pii/S0012825216303117,"Rip current types, circulation and hazard","Rip currents are narrow and concentrated seaward-directed flows that extend from close to the shoreline, through the surf zone, and varying distances beyond. Rip currents are ubiquitous on wave-exposed coasts. Each year they cause hundreds of drowning deaths and tens of thousands of rescues on beaches worldwide and are therefore the leading deadly hazard to recreational beach users. The broad definition above masks considerable natural variability in terms of rip current occurrence in time and space, flow characteristics and behaviour. In particular, surf-zone rip currents have long been perceived as narrow flows extending well beyond the breakers, flushing out the surf zone at a high rate (‘exit flow’ circulation regime), while more recent studies have shown that rip flow patterns can consist of quasi-steady semi-enclosed vortices retaining most of the floating material within the surf zone (‘circulatory flow’ circulation regime). Building upon a growing body of rip current literature involving numerical modelling and theory together with emergence of dense Lagrangian field measurements, we develop a robust rip current type classification that provides a relevant framework to understand the primary morphological and hydrodynamic parameters controlling surf-zone rip current occurrence and dynamics. Three broad categories of rip current types are described based on the dominant controlling forcing mechanism. Each category is further divided into two types owing to different physical driving mechanisms for a total of six fundamentally different rip current types: hydrodynamically-controlled (1) shear instability rips and (2) flash rips, which are transient in both time and space and occur on alongshore-uniform beaches; bathymetrically-controlled (3) channel rips and (4) focused rips, which occur at relatively fixed locations and are driven by hydrodynamic processes forced by natural alongshore variability of the morphology in both the surf zone and inner shelf zone; and boundary-controlled (5) deflection rips and (6) shadow rips, which flow against rigid lateral boundaries such as natural headlands or anthropogenic structures. For each rip current type, flow response to changes in hydrodynamic and morphologic forcing magnitude is examined in regard to velocity modulation and changes in circulation regime, providing key force-response relationships of rip currents. We also demonstrate that in the real world, rip currents form through a mixture of driving mechanisms and the discrete rip types defined in fact form key elements in a wide and complex spectrum of rip currents on natural beaches. It is anticipated that this rip current type classification will serve as a resource for coastal scientists and non-specialists with an interest in the rip current hazard, and as a platform for future rip current studies. Finally, we suggest some important future research directions highlighting the need for coastal and beach safety communities to collaborate in order to improve rip current education and awareness."
74,https://www.sciencedirect.com/science/article/pii/S1875963722000799,A review of coarse mineral dust in the Earth system,"Mineral dust particles suspended in the atmosphere span more than three orders of magnitude in diameter, from &lt;0.1 µm to more than 100 µm. This wide size range makes dust a unique aerosol species with the ability to interact with many aspects of the Earth system, including radiation, clouds, hydrology, atmospheric chemistry, and biogeochemistry. This review focuses on coarse and super-coarse dust aerosols, which we respectively define as dust particles with a diameter of 2.5–10 µm and 10–62.5 µm. We review several lines of observational evidence indicating that coarse and super-coarse dust particles are transported farther than previously expected and that the abundance of these particles is substantially underestimated in current global models. We synthesize previous studies that used observations, theories, and model simulations to highlight the impacts of coarse and super-coarse dust aerosols on the Earth system, including their effects on dust-radiation interactions, dust-cloud interactions, atmospheric chemistry, and biogeochemistry. Specifically, coarse and super-coarse dust aerosols produce a net positive direct radiative effect (warming) at the top of the atmosphere and can modify temperature and water vapor profiles, influencing the distribution of clouds and precipitation. In addition, coarse and super-coarse dust aerosols contribute a substantial fraction of ice-nucleating particles, especially at temperatures above –23 °C. They also contribute a substantial fraction to the available reactive surfaces for atmospheric processing and the dust deposition flux that impacts land and ocean biogeochemistry by supplying important nutrients such as iron and phosphorus. Furthermore, we examine several limitations in the representation of coarse and super-coarse dust aerosols in current model simulations and remote-sensing retrievals. Because these limitations substantially contribute to the uncertainties in simulating the abundance and impacts of coarse and super-coarse dust aerosols, we offer some recommendations to facilitate future studies. Overall, we conclude that an accurate representation of coarse and super-coarse properties is critical in understanding the impacts of dust aerosols on the Earth system."
75,https://www.sciencedirect.com/science/article/pii/S1364032115000313,Hydrodynamics of offshore structures with specific focus on wind energy applications,"This review covers the broad scope of ocean hydrodynamics on offshore marine structures, laying the framework for studying offshore wind energy with a variety of engineering methods. First, water wave theory is described beginning with the fundamental equations of fluid mechanics. A variety of wave theories are discussed, beginning with linearized wave theory, and continuing with Stokes, cnoidal and solitary wave theory. The regions of wave applicability for different theories are shown, summarizing the discussion of water wave theory. Following the introduction of water wave theory, ocean physics is introduced. This section includes ocean wave generation, random waves, spectral representation and commonly used wave spectra, including the Pierson–Moskowitz and JONSWAP spectra. Next, wave–body interaction is presented, first looking at static and then dynamic loads. The dynamic load discussion covers waves, added mass and impulse loads. The section on wave–body interaction concludes with a review of recent literature on wave–body interactions, with emphasis on offshore wind energy. Additionally, a sample of existing engineering tools for modeling hydrodynamics on offshore wind turbines is presented. Finally, finite volume methods are presented to lay the groundwork for reviewing recent computational fluid dynamics research relating to the wave–body interaction problem. The review culminates in a review of recent CFD research."
76,https://www.sciencedirect.com/science/article/pii/0079661182900106,Towards the general circulation of the North Atlantic ocean,"After reviewing the inverse method, we apply it to deducing the general circulation of the North Atlantic ocean. We argue that the method is purely classical in nature, being nothing more than a mathematical statement of the principles upon which nearly all previous circulation schemes have been based. The ‘smoothed’ solution is shown to represent the components of the flow field that are determinable independently of the initial reference level. We then produce two circulation schemes based upon two different initial reference levels — 2000 decibars and the bottom — called North Atlantic-1A and North Atlantic-1B respectively. The models share many features in common and are strikingly similar to several previous schemes, most notably those of Jacobsen and Defant in the region west of Bermuda. No simple level-of-no-motion emerges in the flow fields; rather the velocity sections exhibit a complex cellular structure. Zonally integrated meridional cells of models and of the uniquely determined components are very similar, showing a poleward movement of warm saline water compensated at depth by a return flow of cold, fresher water. The magnitudes of the implied polar sea overflows and the heat fluxes are in good agreement with previous estimates. Finally, it is argued that neither these model circulations nor any other circulation pattern based upon the existing data can be regarded as actually representing the true time average ocean circulation because the data are aliased in time; the frequency/wavenumber spectrum of the ocean is inadequately known to determine the resulting errors."
77,https://www.sciencedirect.com/science/article/pii/S0304380008004390,A bunch of tiny individuals—Individual-based modeling for microbes,"The individual-based (aka agent-based) approach is now well established in ecological modeling. Traditionally, most applications have been to organisms at higher trophic levels, where the importance of population heterogeneity (intra-population variability), complete life cycles and behavior adapted to internal and external conditions has been recognized for some time. However, advances in molecular biology and biochemistry have brought about an increase in the application of individual-based modeling (IBM) to microbes as well. This literature review summarizes 46 IBM papers for bacteria in wastewater treatment plants, phytoplankton in ocean and inland waters, bacteria in biofilms, bacteria in food and other environs, and “digital organisms” and “domesticated computer viruses” <em>in silico</em>. The use of IBM in these applications was motivated by population heterogeneity (45%), emergence (24%), absence of a continuum (5%), and other unknown reasons (26%). In general, the challenges and concepts of IBM modeling for microbes and higher trophic levels are similar. However, there are differences in the microbe population dynamics and their environment that create somewhat different challenges, which have led to somewhat different modeling concepts. Several topics are discussed, including producing, maintaining and changing population heterogeneity (different life histories, internal variability, positive feedback, inter-generation memory), dealing with very large numbers of individuals (different up-scaling methods, including representative space vs. super-individual, number vs. biomass based, discrete vs. continuous kinetics, various agent accounting methods), handling space, simulating interactions with the extracellular environment (hybrid Eulerian–Lagrangian approach), modeling agent–agent interaction (self-shading, predation, shoving) and passive transport (random walk with spatially variable diffusivity, well-mixed reactors). Overall, the literature indicates that the application of IBM to microbes is developing into a mature field. However, several challenges remain, including simulating various types of agent–agent interactions (formation and function of colonies or filaments, sexual reproduction) and even smaller individuals (viruses, genes). Further increases in intracellular detail and complexity in microbe IBMs may be considered the combination of systems biology and systems ecology, or the new field of systems bioecology."
78,https://www.sciencedirect.com/science/article/pii/S0048969721034896,Individual-based modelling of cyanobacteria blooms: Physical and physiological processes,"Lakes and reservoirs throughout the world are increasingly adversely affected by cyanobacterial harmful algal blooms (CyanoHABs). The development and spatiotemporal distributions of blooms are governed by complex physical mixing and transport processes that interact with physiological processes affecting the growth and loss of bloom-forming species. Individual-based models (IBMs) can provide a valuable tool for exploring and integrating some of these processes. Here we contend that the advantages of IBMs have not been fully exploited. The main reasons for the lack of progress in mainstreaming IBMs in numerical modelling are their complexity and high computational demand. In this review, we identify gaps and challenges in the use of IBMs for modelling CyanoHABs and provide an overview of the processes that should be considered for simulating the spatial and temporal distributions of cyanobacteria. Notably, important processes affecting cyanobacteria distributions, in particular their vertical passive movement, have not been considered in many existing lake ecosystem models. We identify the following research gaps that should be addressed in future studies that use IBMs: 1) effects of vertical movement and physiological processes relevant to cyanobacteria growth and accumulations, 2) effects and feedbacks of CyanoHABs on their environment; 3) inter and intra-specific competition of cyanobacteria species for nutrients and light; 4) use of high resolved temporal-spatial data for calibration and verification targets for IBMs; and 5) climate change impacts on the frequency, intensity and duration of CyanoHABs. IBMs are well adapted to incorporate these processes and should be considered as the next generation of models for simulating CyanoHABs."
79,https://www.sciencedirect.com/science/article/pii/S0079661114001335,Progress in physical oceanography of the Baltic Sea during the 2003–2014 period,"We review progress in Baltic Sea physical oceanography (including sea ice and atmosphere–land interactions) and Baltic Sea modelling, focusing on research related to BALTEX Phase II and other relevant work during the 2003–2014 period."
80,https://www.sciencedirect.com/science/article/pii/S1364032111005351,A synthesis of numerical methods for modeling wave energy converter-point absorbers,"During the past few decades, wave energy has received significant attention for harnessing ocean energy. Industry has proposed many technologies and, based on their working principle, these technologies generally can be categorized into oscillating water columns, point absorbers, overtopping systems, and bottom-hinged systems. In particular, many researchers have focused on modeling the point absorber, which is thought to be the most cost-efficient technology to extract wave energy. To model such devices, several modeling methods have been used such as analytical methods, boundary integral equation methods and Navier–Stokes equation methods. The first two are generally combined with the use of empirical solution to represent the viscous damping effect, while the last one is directly included in the solution. To assist the development of wave energy conversion (WEC) technologies, this paper extensively reviews the methods for modeling point absorbers."
81,https://www.sciencedirect.com/science/article/pii/S2352485520306678,Plastics in marine ecosystem: A review of their sources and pollution conduits,"Oceanic marine plastic contamination was an increasingly global issue due to increased demand. This has a significant effect not only on marine biodiversity, but also on public safety and numerous infectious diseases found in both aquatic and human species. A huge amount of money was spent worldwide on plastic waste. In the 1940s, plastics development began and is increasing massively. This crucial analysis intends to accomplish goals such as defining plastic materials, origins, detecting aggregation, and validating appropriate techniques to analyze plastic abundance spatio-temporal trends. This further addresses the possible impacts of plastics on marine species, humans, and future chemical emission control strategies together with advice. Plastics are primarily distributed along the coasts and mid-ocean vortex in large amounts. The broad variety of plastics, as eaten by aquatic animals finds their way to the human body through the food chain. Research articles should help learn the origins, deterioration mechanisms, and harmful effects of plastics on both the human body and the ecosystem. Until recently, the science community and politicians have generally ignored plastic waste, but ecological implications, as well as plastic pollution’s economic/health effects, have now gained greater global interest."
82,https://www.sciencedirect.com/science/article/pii/S0029801820309136,Fluid-structure interactions of cage based aquaculture: From structures to organisms,"The study of how fluid interacts with aquaculture cages and how it influences fish swimming behaviour has proven to be of great importance for designing offshore aquaculture cage systems. This review examines the fluid-structure interactions, between structures and organisms, within cage-based aquaculture. Using data from previous research, we list and classify aquaculture cages into net-cage and closed-cage systems. Net-cage aquaculture systems are classified with regards to their submergence, materials and aperture shapes of nets. Then, the comparison is made between the research methods used to assess the interactions between environmental loads and aquaculture cages; this comparison includes analytical studies, numerical implementations, field tests and laboratory experiments. We also provide reviews of topics such as mooring and grid systems, drag coefficients of the net panel, hydrodynamic behaviours of cage components, velocity reduction of cage array and volume reduction caused by cage deformation. In particular, fish swimming behaviour is reviewed for designing new open ocean aquaculture systems. To support the further development of aquaculture engineering and technology, statistics, tables, formulae and figures are provided."
83,https://www.sciencedirect.com/science/article/pii/S0079661101000805,Modelling the 3-D carbon flux across the Iberian margin during the upwelling season in 1998,"A 3-dimensional (3-D) primitive equation model coupled to a biological model was used to study the effects of physics on the productivity and carbon export along the Iberian coast during the upwelling season (May–September). Open boundaries for this model were generated with a basin scale model covering major parts of the North Atlantic and nested in two steps into models with grid resolutions of 10 and 3.3km, respectively. The ecosystem model consists of eight state variables (nitrate, ammonium, silicate, diatoms, flagellates, meso- and microzooplankton, fast and slow sinking detritus) and assumes that nitrogen and silicate are the potential limiting nutrients. The primitive equation models produced coastal upwelling that injects nutrients into the euphotic zone in response to northerly wind forcing. Filaments were formed when the upwelling favourable wind peaked in July/August. High primary production was found on the shelf and in the core of the upwelling filaments. The simulations used atmospheric input from 1998 allowing comparison with a Lagrangian experiment in August 1998. The ecological model, having the same structure as a model been applied on boreal shelves, gave good simulations of the carbon flux on and off the Iberian margin. However, some stocks and rates of carbon were not well validated with the data from the field investigation. The simulated net export of carbon from May to September across the 400km long, 200m isobath is estimated to be 4.4×10<sup>11</sup>gC or 6.3mgC m<sup>−2</sup>.s<sup>−1</sup>."
84,https://www.sciencedirect.com/science/article/pii/S002980182300745X,Survey on hydrodynamic analysis of ship–ship interaction during the past decade,"With the increasing size of ships, the impact of ship–ship interaction on navigational safety has received significant attention. Therefore, the investigation of ship–ship hydrodynamic interaction is a crucial research field in ocean engineering. First, we review the hydrodynamic response of ship–ship interaction in the past decade. The systematic classification of different operating conditions, including lightering operations, overtaking maneuvers, and encountering ships, is carried out according to the investigation subjects and research methods. Second, this paper overviews the application of numerical methods, discusses the analysis of the effects of different influencing factors (shape, draft, flow velocity, and incident waves), and provides data sources for topics of interest. Finally, despite the pioneering work of predecessors, there are still challenges to overcome. According to the actual sea conditions, flow field variations, and algorithm applications, the discussion section analyzes the influence of external conditions, the effect of internal sloshing on ships, and the advantages and disadvantages of some algorithms. This paper provides references for investigating flow fields and methodologies of ship–ship interaction. Additionally, it suggests that the direction for future work addresses the shortcomings of current research."
85,https://www.sciencedirect.com/science/article/pii/037015739190081V,Scale invariant theory of fully developed hydrodynamic turbulence-Hamiltonian approach,"The statistical theory of fully developed homogeneous turbulence of an incompressible fluid presented here is based on the Hamiltonian equations for an ideal fluid in the Clebsch variables using the Wyld diagram technique. This theory is formulated in terms of the local Green function <span class=""math""><math><mtext>G(</mtext><mtext>r</mtext><mtext>, </mtext><mtext>k</mtext><mtext>, ω)</mtext></math></span> and the local pair correlation function <span class=""math""><math><mtext>N(</mtext><mtext>r</mtext><mtext>, </mtext><mtext>k</mtext><mtext>, ω)</mtext></math></span> describing the statistical properties of <em>k</em>-eddies in the vicinity of point <em>r</em>."
86,https://www.sciencedirect.com/science/article/pii/S0012825222001076,Earth-like thermal and dynamical coupling processes in the Martian climate system,"The burst of Mars exploration in the past two decades has significantly improved our knowledge of the Martian atmosphere. A variety of complementary, multiannual observational records have revealed Earth-like cycling of dust and water through the Mars system, as well as hints of dynamical coupling between the lower, middle, and upper atmosphere involving deep convection, planetary waves, thermal tides, and gravity waves that can be analogous to, but sometimes very different from, coupling processes in the Earth's atmosphere. This review focuses on several essential coupling processes on Mars involving the dust/water cycling and wave activity: (1) interaction between the dust cycle, water cycle and wave activity in the lower atmosphere; (2) the global meridional circulation and middle atmospheric polar warmings; and (3) vertical coupling throughout the atmosphere during dusty/non-dusty conditions. Most of these processes have been studied with state-of-the-art numerical models validated with recent observations. In addition, we summarize several newly proposed hypotheses that potentially impact our understanding of major issues in planetary science such as atmospheric coupling, water escape, or mesospheric cloud formation. We find many similarities between wave-induced couplings on Earth and Mars and analogies between the Earth's water cycle and Mars's dust cycle, which provide insights into comparative studies of these two planets."
87,https://www.sciencedirect.com/science/article/pii/S0045653521029891,"Mathematical modeling of microplastic abundance, distribution, and transport in water environments: A review","Microplastic pollution in marine and riverine environments is a threat not only for the aquatic ecosystem itself but also for human activity and life. Although there are reviews regarding microplastic debris in environments, most of them focus on the studies on their type, occurrence, and distribution. Only a limited number of these studies focus on the modeling methods, usually concentrating on particular aspects, such as settling or bioaccumulation. In this paper, physically-based existing microplastics modeling studies are classified and reviewed according to the environment, modeling methodology, and input-output relationships. Considering the strengths and weaknesses of all modeling methodologies, it is deduced that more reliable results are obtained using hybrid methods, especially the coupling of hydrodynamic and process-based models, and hydrodynamics and statistical models. The significance of having much more consideration and knowledge on the microplastics' physical properties and the environmental processes affecting their fate and transport in the aquatic environments is revealed for future research. It has also been recommended that a standardized method for data calibration, validation, and verification is necessary to be able to compare the modeling results with field investigations more efficiently than it is currently."
88,https://www.sciencedirect.com/science/article/pii/0004698186900296,"The role of nitrogen oxides in nonurban ozone formation in the planetary boundary layer over n America, w europe and adjacent areas of ocean","The status of knowledge on photochemical ozone formation and the effects of nitrogen oxides and peroxyacyl nitrates on such formation have been evaluated. The literature is reviewed on <ul class=""list""><li class=""react-xocs-list-item""><span class=""list-label"">1.</span><span><p>(a) nonurban ozone and nitrogen oxide concentration distributions,"
89,https://www.sciencedirect.com/science/article/pii/0079661189900116,U.S. interdisciplinary modeling studies of coastal-offshore exchange processes: Past and future,"Within the past decade there have been several multidisciplinary research programs designed study interactions among physical, biological and chemical processes in U.S. continental shelf waters. The data sets resulting from these oceanographic studies have provided a basis for the formulation of interdisciplinary models. This overview focuses on those models that investigate the transport of biogenic material between estuarine, nearshore, shelf, slope and oceanic regimes. We summarize the physical mechanisms controlling fluxes of nutrients and plankton between the continental margin and the open ocean. Finally, we discuss how physical-biological modeling coastal-offshore exchange processes can contribute to global biogeochemical studies that are planned for the coming decade."
90,https://www.sciencedirect.com/science/article/pii/S0370157323001886,Lectures on turbulence,"Fluid dynamics turbulence refers to the chaotic and unpredictable dynamics of flows. Despite the fact that the equations governing the motion of fluids are known since more than two centuries, a comprehensive theory of turbulence is still a challenge for the scientific community. Rather recently a number of important breakthroughs have clarified many relevant, fascinating, and largely unexpected, statistical features of turbulent fluctuations. In these lectures, we discuss recent advances in the field with the aim of highlighting the physical meaning and implication of these new ideas and their role in contributing to disentangling different parts of our understanding of the turbulence problem. The lectures aim at introducing non-experts to the subject and no previous knowledge of the field is required."
91,https://www.sciencedirect.com/science/article/pii/S0169809511001001,"A review on Northern Hemisphere sea-ice, storminess and the North Atlantic Oscillation: Observations and projected changes","The Arctic has undergone substantial changes over the last few decades in various cryospheric and derivative systems and processes. Of these, the Arctic sea ice regime has seen some of the most rapid change and is one of the most visible markers of Arctic change outside the scientific community. This has drawn considerable attention not only from the natural sciences, but increasingly, from the political and commercial sectors as they begin to grapple with the problems and opportunities that are being presented. The possible impacts of past and projected changes in Arctic sea ice, especially as it relates to climatic response, are of particular interest and have been the subject of increasing research activity. A review of the current knowledge of the role of sea ice in the climate system is therefore timely. We present a review that examines both the current state of understanding, as regards the impacts of sea-ice loss observed to date, and climate model projections, to highlight hypothesised future changes and impacts on storm tracks and the North Atlantic Oscillation. Within the broad climate-system perspective, the topics of storminess and large-scale variability will be specifically considered. We then consider larger-scale impacts on the climatic system by reviewing studies that have focused on the interaction between sea-ice extent and the North Atlantic Oscillation. Finally, an overview of the representation of these topics in the literature in the context of IPCC climate projections is presented. While most agree on the direction of Arctic sea-ice change, the rates amongst the various projections vary greatly. Similarly, the response of storm tracks and climate variability are uncertain, exacerbated possibly by the influence of other factors. A variety of scientific papers on the relationship between sea-ice changes and atmospheric variability have brought to light important aspects of this complex topic. Examples are an overall reduction in the number of Arctic winter storms, a northward shift of mid-latitude winter storms in the Pacific and a delayed negative NAO-like response in autumn/winter to a reduced Arctic sea-ice cover (at least in some months). This review paper discusses this research and the disagreements, bringing about a fresh perspective on this issue."
